r2_score_train_1,r2_score_test_1,r2_score_train_0,r2_score_test_0,r2_score_train_2,r2_score_test_2
0.5883074255383347,-0.021942103266243462,,,,
,,0.6807139302825275,0.5291973204913976,,
,,,,0.6005971267064698,0.38758530163567384
0.5256421336566901,0.3368497598464998,,,,
,,0.6784053124403873,0.6106758196689754,,
,,,,0.6124548570470514,0.17648538441963268
0.5532899504022415,0.3130983346747743,,,,
,,0.6990271982762084,0.4342366377328236,,
,,,,0.5874730518199379,0.4827625269566558
0.5094821630371906,0.5101294029518054,,,,
,,0.6862940934461065,0.559453534905145,,
,,,,0.6064317359427223,0.36720971306020334
0.5506677652467834,0.31612512922354796,,,,
,,0.6887600337562969,0.3468060343972693,,
,,,,0.5997813471644071,0.021894775337209627
0.5135439714836816,0.36800814382664826,,,,
,,0.707692465695834,0.41032759762326654,,
,,,,0.6081390317296005,0.2570025474431217
0.5459913471013464,0.24625481615406053,,,,
,,0.699552213339117,0.5002692462775201,,
,,,,0.6266380842598713,0.23286018661685282
0.5471519402940893,0.1664288965857672,,,,
,,0.6920402408160415,0.4335465373398556,,
,,,,0.6160194279961697,0.34676773815078776
0.5352039375207179,0.32667980289254217,,,,
,,0.7053984902872719,0.4598573528670936,,
,,,,0.5958121606653407,0.3718477487090279
0.5450216968206636,-0.05009666507172694,,,,
,,0.6900274860619188,0.5036067392559811,,
,,,,0.5726942692395907,0.5007840278752458
0.5272519333703443,0.40860980393029245,,,,
,,0.7003882060104547,0.5125296016185688,,
,,,,0.6293494691382214,0.11381353377610393
0.5424850543854237,0.31268267327287946,,,,
,,0.6814349593319216,0.5526114910943505,,
,,,,0.6202288612292122,0.24660437654220624
0.5479805591728257,0.029618658331761805,,,,
,,0.689974558884547,0.5548859101073016,,
,,,,0.6394191916800358,0.08574373674380886
0.5339727594028882,0.3590399601656771,,,,
,,0.6935993162228429,0.4114483760535387,,
,,,,0.6800727370949892,-0.03743251106387091
0.5250235374997207,0.353457615544555,,,,
,,0.7099535804549695,0.4476240260033165,,
,,,,0.6182557744449102,0.26658077332733565
0.5616920007771808,0.2528097975731658,,,,
,,0.6887059036933616,0.5066874646152241,,
,,,,0.6554045381178095,-0.15241377943416512
0.5134969653866807,0.36006420319504884,,,,
,,0.6856306617539858,0.46676295472697427,,
,,,,0.6099524947462156,0.33533591017663433
0.5362620155039547,0.3347625685318203,,,,
,,0.6702267753319682,0.6507077865091828,,
,,,,0.5870969447383234,0.48102933634670686
0.5545952015489162,0.2392172632559444,,,,
,,0.6951906508312983,0.49025103150965943,,
,,,,0.6111014132461646,0.2763144336337807
0.5348650555023893,0.29203033707019377,,,,
,,0.6682254887958405,0.5002309376440297,,
,,,,0.6198218291327294,0.3373292214958884
0.5371739883978592,0.35156158294574824,,,,
,,0.6523228723370129,0.6427344675699154,,
,,,,0.6711699658091317,-0.05920477962974546
0.539363268033264,0.32837306462564586,,,,
,,0.7033822805766324,0.35890165993523115,,
,,,,0.5992688529714113,0.3785898046718754
0.5314870729083487,0.303444522989173,,,,
,,0.7178971993197419,0.23184742045760898,,
,,,,0.59638243600301,0.3865936295752157
0.5148917854681003,0.4539702450450498,,,,
,,0.7085595761961994,0.4122890035245813,,
,,,,0.6242708978405362,0.04088329275316138
0.533983266523977,0.33626001151940665,,,,
,,0.6979029957764038,0.26542733576365884,,
,,,,0.5938175216763121,0.3783270074616043
0.5235060858503999,0.3961030005137104,,,,
,,0.6853545384262727,0.5407785060905332,,
,,,,0.5983518593277533,0.37210516542538463
0.5253334583071891,0.3313865170896223,,,,
,,0.6990267889903559,0.36106058191147417,,
,,,,0.6376416317082847,0.2641537596912703
0.5241375447906904,0.3467362270162,,,,
,,0.7112731995317585,0.5061883323731822,,
,,,,0.6069505418443268,0.3360209153303415
0.5580039298889811,0.26848878548942967,,,,
,,0.6967864419462082,0.20476529436419122,,
,,,,0.6123414852280838,0.1837331842660458
0.5194354930304996,0.4116014873704146,,,,
,,0.713654909509785,0.1390407697354249,,
,,,,0.6068229338796589,0.3482832820707904
0.5317397765731313,0.3825173620552156,,,,
,,0.6921600245175793,0.4647657834456377,,
,,,,0.6378173657365442,-0.27813100710825145
0.5751100928941085,0.24152099645675806,,,,
,,0.7081435665814806,0.4490648893240874,,
,,,,0.6425553375095505,0.1046567318911128
0.5335909042944902,0.3831135879483406,,,,
,,0.7164270087894926,0.2598510463368292,,
,,,,0.5943606185333956,0.41282075991461076
0.5489842200413337,0.3109124879499151,,,,
,,0.6853408959368439,0.6207463246101489,,
,,,,0.5857808517263243,0.4640928721182692
0.5728401664905209,0.16246684708878723,,,,
,,0.6865935742587808,0.40239384552142077,,
,,,,0.6186603050425751,0.24415476806659409
0.5400926018433683,0.2810508304888687,,,,
,,0.6988399320850145,0.5338552299628033,,
,,,,0.5974090996554282,0.38885734151591855
0.5297361886430043,0.34024039652303895,,,,
,,0.6809129785840498,0.445264922903457,,
,,,,0.5994328345475126,0.2404399286406259
0.5344068294071123,0.33871198463362207,,,,
,,0.6986560138792366,0.5438625767750115,,
,,,,0.607761732973912,0.32980125792854
0.5325185746945307,0.3662508378618724,,,,
,,0.6590038367319967,0.6244758354094525,,
,,,,0.6136860680851922,0.29631885342976483
0.5451277310858218,0.1886357509623965,,,,
,,0.7008848750492244,0.2605692410169168,,
,,,,0.6615169350783713,-0.04849288866032708
0.5184059632163328,0.37477814119358765,,,,
,,0.7039979017365158,0.40205664114138406,,
,,,,0.5990580645327692,0.4071574871211797
0.5325947479138139,0.2665349638672627,,,,
,,0.7250246382940564,0.19860927914901327,,
,,,,0.596982162099153,0.4132507693304627
0.5370045038915878,0.29480841322116924,,,,
,,0.6843149721712177,0.6648575466696776,,
,,,,0.6640919064205062,-0.20031810593742416
0.5013834064757579,0.392469656076776,,,,
,,0.7208555224280446,0.1391391009314038,,
,,,,0.6230730092962293,0.25918085777027344
0.5309890537372488,0.3636398172222962,,,,
,,0.6992553018989781,0.4663949591050516,,
,,,,0.6526126158553931,0.03513120932269942
0.5139881195040347,0.4867064465107739,,,,
,,0.6989485473222825,0.46446716238934593,,
,,,,0.6118077359099324,0.25684561727840216
0.5602318641352986,0.2658921300078677,,,,
,,0.6825031242988558,0.5883607779988536,,
,,,,0.5825289674808078,0.5022083832726992
0.5460396074148939,0.2601572201508445,,,,
,,0.6822876632176422,0.6133774096532398,,
,,,,0.5864166522563363,0.457232500249686
0.5192342787547215,0.3305034670703274,,,,
,,0.6757952079890518,0.512393091584951,,
,,,,0.6149310178185703,0.25238730120517994
0.532725694423112,0.3882296450950281,,,,
,,0.7167428321411995,0.4402064937686341,,
,,,,0.6331063195544766,0.025566770888605483
0.5294564909650586,0.31297175881077777,,,,
,,0.7057227810847646,0.37276774730093465,,
,,,,0.5904810632529662,0.36452476052876537
0.5369045496423007,0.28762736173408343,,,,
,,0.7092801833444253,0.1651482276910302,,
,,,,0.5892813788985722,0.415133709473935
0.5677956173990376,0.23306095065327903,,,,
,,0.7032567310140552,0.3214316734639443,,
,,,,0.5933755014711773,0.2401263328843829
0.5218739518370037,0.32931734371454036,,,,
,,0.7160479155019945,0.39012300205846295,,
,,,,0.6273856976119234,0.14319735232656106
0.5356493365287746,0.3265608424709654,,,,
,,0.6834484281966369,0.5311807388672836,,
,,,,0.609408093141278,0.24458274618984643
0.49644045371005463,0.3917991913283594,,,,
,,0.7019656862638837,0.3957168215193484,,
,,,,0.5997166138820798,0.3402221419510907
0.5203320771860886,0.3421821874204133,,,,
,,0.711562617046249,0.45355861176518786,,
,,,,0.5802017936343573,0.49314997736865784
0.5284076681061549,0.3724533377459147,,,,
,,0.6703665737957177,0.6368366590924064,,
,,,,0.6008527320665329,0.32030238084230245
0.5191132622419039,0.35946868282544464,,,,
,,0.71575729877869,0.42732475050116037,,
,,,,0.6426909397302217,0.1561470564738927
0.5429255660458054,0.2734597754985161,,,,
,,0.6863944739312492,0.5432113660319156,,
,,,,0.6276204091550517,0.3259184613391123
0.5407169351623665,0.3310500152713707,,,,
,,0.6993908915073117,0.41387944626902373,,
,,,,0.6183662664934026,0.2118651852876582
0.5709649020923389,0.20639789398533948,,,,
,,0.650038259440715,0.7036923200810985,,
,,,,0.6089937507071228,0.39006363948674605
0.5106149068187869,0.39292516574436775,,,,
,,0.7328259467209524,0.2677209969383213,,
,,,,0.6087249738492023,0.3270950263317136
0.531579507950074,0.38448398805040385,,,,
,,0.6768194462913899,0.5970767564072939,,
,,,,0.6027754828890804,0.3917982881405532
0.5343276556259613,0.3616884551292102,,,,
,,0.699875120441408,0.5074707707260377,,
,,,,0.6112779701540648,0.279441925931879
0.5289327504301549,0.3225263009238317,,,,
,,0.6914074660077757,0.43786103584045344,,
,,,,0.6240539711035531,0.276253236336371
0.5073950677691135,0.3905127283926513,,,,
,,0.6965776298404022,0.37937712622699593,,
,,,,0.6288993107415533,0.20738305343963437
0.5291361835639246,0.3944767809133811,,,,
,,0.6979552809588709,0.5638851939793413,,
,,,,0.6050541662484304,0.34049374416944267
0.5340695571951362,0.30529921721624464,,,,
,,0.6703176447059882,0.6383183106021859,,
,,,,0.6402265314726185,0.2531669795502818
0.5338374986992687,0.3817402118964648,,,,
,,0.7080988677311949,0.4095585735802869,,
,,,,0.5888359505662801,0.36675914187695813
0.5355488375620283,0.2990844921723097,,,,
,,0.7249263831402147,0.24484973228270646,,
,,,,0.6184410583046137,0.28810542251841775
0.5322046006299359,0.3731144633915032,,,,
,,0.6919905184448695,0.5633771148352678,,
,,,,0.622241705743845,0.15718653408601357
0.5255234316191871,0.4023515755499162,,,,
,,0.670185774184217,0.5688490326351698,,
,,,,0.6384953659076045,-0.023555673901134888
0.5322682637231857,0.3148576391086021,,,,
,,0.6954156507526301,0.5427560054515199,,
,,,,0.616821048023203,0.31609188569555946
0.5152845184565482,0.35640129292647305,,,,
,,0.6673518119197679,0.6945243275414257,,
,,,,0.5992133452031252,0.3695443548221594
0.5478300044494326,0.12410683800041,,,,
,,0.6878926546762587,0.5946694344446557,,
,,,,0.6514958745190174,0.05977789459195659
0.5248343326766252,0.42852900293622975,,,,
,,0.6903214287098227,0.4282460945339408,,
,,,,0.6271946750594013,0.1963382569625194
0.5082536187216877,0.38513892898089086,,,,
,,0.6893377387510471,0.48353055829359415,,
,,,,0.6811746019694549,-0.06482790281569195
0.5437414354248593,0.34007532160564136,,,,
,,0.7065993186713537,0.49598826912322935,,
,,,,0.6755547699839629,-0.03463623749910805
0.5337352509231282,0.3093209482043219,,,,
,,0.7175325361225104,0.008393472521286971,,
,,,,0.6339475905819747,0.20114479339927016
0.516729272663047,0.4128743204995039,,,,
,,0.7233831724165193,0.4030248355419507,,
,,,,0.6303747857108826,0.1799988861232239
0.5500386348801822,0.34597539302005653,,,,
,,0.6795255149611257,0.590325183909207,,
,,,,0.6672347145616058,0.05207096680471657
0.564926762214401,-0.07153503413754558,,,,
,,0.6982523861067285,0.46390484129140686,,
,,,,0.6336472737203687,0.09939416006717672
0.5344566501050445,0.35957953354781325,,,,
,,0.710919232530614,0.23822345433505931,,
,,,,0.6466404850011656,0.24005260261160566
0.5234501849264591,0.3944819135714642,,,,
,,0.7178788256946105,0.4309564410280037,,
,,,,0.6431528131118012,0.06599132336813363
0.4962243182551429,0.44743056262691383,,,,
,,0.7104225469574551,0.43156815985841945,,
,,,,0.6116210541174854,0.2504089037915481
0.5207942149725655,0.41520276759740415,,,,
,,0.7153121252662098,0.20839461040146012,,
,,,,0.6550134115933999,0.17985732736587268
0.543696207795424,-0.02598833318734939,,,,
,,0.6947328783558433,0.5431490535582242,,
,,,,0.6278370199822324,0.15642427271970383
0.5212222911627681,0.36269486812015583,,,,
,,0.6902592691504374,0.5392447510321889,,
,,,,0.6073878685835122,0.30089126887710427
0.54446290363803,0.21400759242159806,,,,
,,0.7112060791333764,0.4582760596395917,,
,,,,0.6553510487385497,-0.06583678378270919
0.5445825996770509,0.2581899110674549,,,,
,,0.6677613040367707,0.547781158311285,,
,,,,0.6283599975403044,0.2476787052727355
0.5233046339035236,0.37070668631976467,,,,
,,0.7296069209031181,0.17129396694444976,,
,,,,0.6344026052453817,0.1803820296083778
0.5234760224690405,0.316812227339377,,,,
,,0.7099092119172334,0.40236092498136833,,
,,,,0.6450869545270589,0.0122002867186356
0.4961523212254625,0.43220381099545724,,,,
,,0.7021467790178229,0.5083389331369726,,
,,,,0.6492910128990812,-0.036450368037416636
0.5182831639849894,0.42495716273510376,,,,
,,0.6917468289224129,0.44735584175611276,,
,,,,0.6607763015663084,0.14272426976570374
0.5609288459310127,0.28698841550913934,,,,
,,0.7361414268564821,0.23671224490585918,,
,,,,0.6143462335378813,0.27274947572982844
0.5282803108535963,0.3609435561408999,,,,
,,0.6904043525011899,0.5033209571302902,,
,,,,0.5550656990985092,0.4102792067855888
0.5313454437011433,0.38342300982271127,,,,
,,0.7102296398808887,0.3892276743615569,,
,,,,0.6153117221637547,0.2230992213134666
0.5388322102293915,0.26123826837064756,,,,
,,0.7024073794341443,0.4145464006110723,,
,,,,0.5852510606654195,0.4009080216277827
0.5255171755016923,0.2833683477830241,,,,
,,0.6896528393757305,0.5540964683695833,,
,,,,0.6369155961065835,-0.07018609365145223
0.5075157415529901,0.5061061605048922,,,,
,,0.7407930745791164,0.16199912994565902,,
,,,,0.5897384266687412,0.47654817148141626
0.5349441556866475,0.3307753629013819,,,,
,,0.7034555055092713,0.420678785644633,,
,,,,0.6354950112353122,0.23478931578804185
0.5238724478936791,0.3969187935975642,,,,
,,0.6923337217039837,0.5956308335333,,
,,,,0.6027929554412315,0.33158547441734765
0.5240804279762741,0.4079790502421624,,,,
,,0.7004239542820476,0.406680432994169,,
,,,,0.6120043558100267,0.21634635518224932
0.52420799744133,0.38232986108643163,,,,
,,0.6906664158373146,0.4126085345335524,,
,,,,0.6182474648136386,0.1856505264425875
0.5985390811405105,-0.04552324459943069,,,,
,,0.6971904080186793,0.48199885136643195,,
,,,,0.6338455924151072,0.17253792049550398
0.5406672675282956,0.2544862855124018,,,,
,,0.7155513933298399,0.35410500369178044,,
,,,,0.6132095425280375,0.30933075843409064
0.5364595650817008,0.37273707879042495,,,,
,,0.7209570398419796,0.43002333863333186,,
,,,,0.5833972489811915,0.42727543761591846
0.5297666477471592,0.31330054806373153,,,,
,,0.7448682506399251,0.31658368244475554,,
,,,,0.5995798980707805,0.36488970818591837
0.5606555606555272,0.2820831729577745,,,,
,,0.6977348094933526,0.3439594115441209,,
,,,,0.6335019257977252,0.2378433742766458
0.5464354156104099,0.2951616948540088,,,,
,,0.7092556949055471,0.3376580027732019,,
,,,,0.6394828126322192,0.1896514250661293
0.5163132616012738,0.4030097662718374,,,,
,,0.7107458238463995,0.40182798714619683,,
,,,,0.6153166007692376,0.34097836050112407
0.539528091269244,-0.1520233757165741,,,,
,,0.7129273215091537,0.3987354352813969,,
,,,,0.6168919583111012,0.19864304376762298
0.5943746931533692,0.21080429079102125,,,,
,,0.7031303799729398,0.5050597719844949,,
,,,,0.590966886945082,0.3706632849715128
0.5324127064212858,0.31668198238923817,,,,
,,0.7130296339446663,0.24855373168238304,,
,,,,0.5971476284325388,0.37193290441331117
0.5679949936795936,0.22315500660930654,,,,
,,0.7211674921142153,0.4826629392967927,,
,,,,0.5984351367681444,0.37705597591726703
0.558077979813651,0.023453384103938935,,,,
,,0.6857847121001972,0.47918208913203675,,
,,,,0.5885832141357501,0.35283354778117315
0.5569333874924609,0.2949152364940876,,,,
,,0.6753910560555971,0.6815227934411225,,
,,,,0.622936445781674,0.34978974887781566
0.5219885053097446,0.3618007321874922,,,,
,,0.701920007970734,0.4334064130965649,,
,,,,0.5809617487558266,0.4483030206576606
0.5040221633441913,0.40813263711348113,,,,
,,0.6672647116348008,0.47557087063134806,,
,,,,0.6457220825881886,0.09212733441328802
0.5609646326111188,0.08168537575562707,,,,
,,0.6870160277044364,0.57598283378854,,
,,,,0.601419132907984,0.3708918744770221
0.5334506058849608,0.30390526188464595,,,,
,,0.6983409259902859,0.4910924988994647,,
,,,,0.6348439216277537,0.2537534324609507
0.5176582766667273,0.4121133703717693,,,,
,,0.7031486388851358,0.48179785380029494,,
,,,,0.6187106164327338,0.23115126399464403
0.5368827458487037,0.317610329306368,,,,
,,0.6835434601115955,0.5532710749383891,,
,,,,0.6355751030100503,0.0921140643156304
0.5559061466035696,0.17989540620289746,,,,
,,0.7357492573210631,0.3247334591434994,,
,,,,0.6359442986942687,0.18483740459132547
0.5227723746302408,0.43774437149441636,,,,
,,0.7119490736533907,0.43435368443600797,,
,,,,0.5905614386201031,0.4151392591468721
0.5459418067212557,0.29256181165934114,,,,
,,0.6643755034362644,0.5832775088097102,,
,,,,0.6288440057804192,0.14998634159393964
0.5352151958240413,0.28653079229624967,,,,
,,0.7206047771058832,0.3767659082490199,,
,,,,0.5912048223232246,0.32430331670205415
0.5279152327889374,0.3134732283508438,,,,
,,0.7116509303678689,0.10486988111374773,,
,,,,0.671492374838696,0.10643519783527011
0.5685077874848725,0.2362965452315109,,,,
,,0.6684918772013033,0.5548103337221124,,
,,,,0.631331656124972,0.25398072993666665
0.5330362926557592,0.33018614276409564,,,,
,,0.6986419331661722,0.4185628634889229,,
,,,,0.6278069539517552,0.13883759732390655
0.5119627085349137,0.4522269915626701,,,,
,,0.6999180782918166,0.42692638676770245,,
,,,,0.5570311093981661,0.5001434692518812
0.5192496878774439,0.40823719119648916,,,,
,,0.6997913054096236,0.42539087288521893,,
,,,,0.6368509576531864,0.19003193140551267
0.5248503681366714,0.38566025444184826,,,,
,,0.7175936772322045,0.4987262264864636,,
,,,,0.6348428244584123,0.20032720933345416
0.5523075608120958,-0.025653656605235886,,,,
,,0.6974993087763526,0.49536920961686404,,
,,,,0.5822376609705466,0.40599843284152914
0.543022166848853,0.2863540031110263,,,,
,,0.6957023105054474,0.2624821194060566,,
,,,,0.6661857100902944,-0.00455160940382493
0.5172730118154867,0.4230325275442407,,,,
,,0.6735414390228613,0.5382568242500412,,
,,,,0.625465695796502,0.06916088174818047
0.5310447279226744,0.30325117405859325,,,,
,,0.726562706003719,0.3558288214386812,,
,,,,0.6285720897167829,-0.0032375394758634712
0.5759988294363273,0.2255261167167648,,,,
,,0.6885033777569471,0.529607266069814,,
,,,,0.6472348713215315,0.12884462088161852
0.5477201730351058,0.21936139159931012,,,,
,,0.6614533276635317,0.5981702296486854,,
,,,,0.6097717800340957,0.31048458753698205
0.5347099832129787,0.30516263147736855,,,,
,,0.7086382032410663,0.47239149357771515,,
,,,,0.5926068470642896,0.4111065480776205
0.513277338072349,0.45924044353790794,,,,
,,0.6961970876346887,0.4911469797521558,,
,,,,0.6121684385070272,0.30253893888867034
0.5289606462589231,0.4098312109406491,,,,
,,0.712728047163956,0.4512439093448535,,
,,,,0.6501748837910524,0.16941805287538436
0.5459396443859819,0.20513147353406402,,,,
,,0.6941329871558098,0.4160309428426596,,
,,,,0.5924265455679159,0.3510223596954686
0.5527204606000662,0.2400569502411296,,,,
,,0.6870687823932069,0.4809481925856274,,
,,,,0.6025720022385512,0.19502684970052986
0.5195725643688968,0.40061614813086033,,,,
,,0.6900088565690505,0.5239377318161708,,
,,,,0.5862803489016816,0.3602841561786171
0.5269387640064062,0.33424506640691454,,,,
,,0.7005294903729498,0.5266253162353745,,
,,,,0.6402238850437532,0.27313600384264936
0.536296181504915,0.305483451288302,,,,
,,0.6773825341071207,0.5189379838839616,,
,,,,0.5979148959849332,0.2606185810714825
0.5336548010457233,0.3196803984845398,,,,
,,0.7035382858427255,0.4455423273038759,,
,,,,0.6470654259288066,0.015813988306605187
0.5440836471203768,0.3145162585636856,,,,
,,0.6985221691847567,0.3434863766633861,,
,,,,0.6294996367746044,0.07928735320967606
0.5305879756357472,0.3281114881364007,,,,
,,0.699330841924962,0.3639771284109723,,
,,,,0.6021207816375093,0.3947831357806727
0.5114816475680155,0.35450116537311205,,,,
,,0.6896408491156734,0.5311855954781732,,
,,,,0.5765599385187037,0.3958027189146135
0.5341805071681842,0.33049633024927105,,,,
,,0.6872602197648424,0.5500017489625928,,
,,,,0.6157420712372486,0.24182894016877698
0.52647021330513,0.3283013619613525,,,,
,,0.6617715028591686,0.6248903198397089,,
,,,,0.6206504472206136,0.3471740921932088
0.5259200934676715,0.3952561950315405,,,,
,,0.7006069025765529,0.17142713767128015,,
,,,,0.6071844364085339,0.30537026906475584
0.5283155199867049,0.3732689390867857,,,,
,,0.6887745240620666,0.47600971227361444,,
,,,,0.6146506159809353,0.2612571904327041
0.5653434347858535,0.031051031488447567,,,,
,,0.6695214323455374,0.5319870092743795,,
,,,,0.6409393841508123,0.2080903466815942
0.5170572194931984,0.36839239591503936,,,,
,,0.6784412014476218,0.551560377773508,,
,,,,0.6406920254037697,0.18948672231548513
0.5379924178426808,0.29147630064547203,,,,
,,0.7066602311083963,0.41385525488984365,,
,,,,0.6430428471048389,0.21680310591546537
0.544943154216232,0.27721319125676647,,,,
,,0.6994629415205273,0.3911081935470858,,
,,,,0.6279635089976365,0.22205088284907493
0.5614908853407543,0.22349535162879341,,,,
,,0.7252628348013304,0.40607809470233336,,
,,,,0.6183335345316098,0.26298204420174365
0.5367362952285559,0.33571324133913993,,,,
,,0.7097128519983256,0.43164502436850494,,
,,,,0.6061430871629224,0.2761175238743795
0.5067560814506403,0.3870776672745436,,,,
,,0.7189302560534165,0.35597616387265685,,
,,,,0.6163447645563126,0.315412220011849
0.5260148899994375,0.3618570414226234,,,,
,,0.6832734473113179,0.4913340454378684,,
,,,,0.6155077048134234,0.24108264689509662
0.5352700286756452,0.30597861967921147,,,,
,,0.6906622402000396,0.4960857297960586,,
,,,,0.576949578815191,0.5034804656546443
0.5502144737195163,0.21700422818123188,,,,
,,0.7141024991077711,0.45089968126741964,,
,,,,0.6131492878793221,0.3450542170672226
0.551356269919127,-0.5606505388966383,,,,
,,0.7092050297175712,0.3936931251463066,,
,,,,0.6336825978260467,0.0902863293633902
0.5292554602617061,0.3606858772241278,,,,
,,0.7104193255463842,0.30968940693972125,,
,,,,0.6492556402867717,0.10000660485660018
0.5322087918884638,0.36531392595603607,,,,
,,0.7032815625980193,0.34888291020221496,,
,,,,0.6282476626540037,0.15776186202881426
0.5272886070357281,0.38719295226781925,,,,
,,0.6930243498978932,0.2998972158478109,,
,,,,0.615142735371394,0.1664835283333439
0.5714465272767022,0.21395326322919372,,,,
,,0.6834841427441738,0.48486489538425015,,
,,,,0.5982565567849634,0.36677238350442654
0.5142499553028497,0.44407991812303516,,,,
,,0.6933037156195336,0.5068064957011644,,
,,,,0.6115391041530863,0.19463272833962186
0.532904142932417,0.3307077073560284,,,,
,,0.6775008433542602,0.5851194033974771,,
,,,,0.5720186928590145,0.5573205509630537
0.5320131162740436,0.3012139659072871,,,,
,,0.7008546160698976,0.44644779191120176,,
,,,,0.6016420690824802,0.3726706019527495
0.5703707551032182,0.18114569015113002,,,,
,,0.7010594034981017,0.40578681454401266,,
,,,,0.6493995921795664,0.2442853121968146
0.5418489671348459,0.23537118798280188,,,,
,,0.6909973725466589,0.4318840689802196,,
,,,,0.6091171916904992,0.39503038371119303
0.5251886379754062,0.3862995387050001,,,,
,,0.6842178129776457,0.5843451914517315,,
,,,,0.6197418251159597,0.17161771019403527
0.5256032276575566,0.42202028568353644,,,,
,,0.7029580724509616,0.4413453324462375,,
,,,,0.6226670792947451,0.06732180035973445
0.523802272470487,0.34346016938889945,,,,
,,0.71738884725219,0.31072312073678676,,
,,,,0.5880710746498907,0.37266292263229794
0.5918880406731679,0.13939921197783567,,,,
,,0.6912018847790999,0.5292168736492244,,
,,,,0.6017863961434335,0.29202443257049515
0.5205893348068431,0.44632779935542344,,,,
,,0.7289055041449684,0.24549028271344964,,
,,,,0.6041552147618039,0.32312068375234426
0.5357364515502295,0.26531329536954573,,,,
,,0.6940406707882829,0.4529125740721577,,
,,,,0.597570174040488,0.3463030112877379
0.5478525476996596,0.2906761036363936,,,,
,,0.6815641384483667,0.45797759195946997,,
,,,,0.619040817337313,0.29253971279385194
0.5510508736753064,0.3027443995458343,,,,
,,0.6921387988993319,0.4710361935835917,,
,,,,0.5874482499529698,0.3330648622437088
0.5371452371893917,0.32629400765880157,,,,
,,0.6788883617943839,0.5257757662631899,,
,,,,0.6006084820848728,0.35539158117339087
0.5213369227306834,0.34655374050938437,,,,
,,0.7378935233440873,0.29609249873364374,,
,,,,0.6373845357653308,0.1426251594655893
0.5472075830089183,0.2976986517864951,,,,
,,0.7180618776796339,0.3944616011220101,,
,,,,0.614492323595516,0.24482457602298857
0.551988179669421,0.2356087767616839,,,,
,,0.6807093142397234,0.5347794746501625,,
,,,,0.6594253625250859,-0.054866168565342655
0.5214306599668674,0.43252173990260745,,,,
,,0.6776418857798877,0.5223295192408428,,
,,,,0.5940689389817573,0.3603243089405175
0.5116998715599004,0.4826083968150051,,,,
,,0.7335446549390021,0.38722583605163174,,
,,,,0.6149101097328037,0.22983295795910397
0.5773018648242486,0.2229858846134618,,,,
,,0.7089383804868263,0.4648695297353962,,
,,,,0.6395101068462044,0.09804278089683516
0.536298226800989,0.3347179698885744,,,,
,,0.6979856471489736,0.5908421899112493,,
,,,,0.6578161848014681,0.14823407445542713
0.5341941108005741,0.317213829925558,,,,
,,0.7265789285503998,0.378127977383389,,
,,,,0.6329728940657402,0.19159930613234988
0.499453124917007,0.5009604890286005,,,,
,,0.692492326079089,0.3817638068676862,,
,,,,0.6755547162738477,-0.10333563729300876
0.548488159255657,0.048243343596049426,,,,
,,0.66557580288539,0.6968152376116314,,
,,,,0.5928164341493147,0.381695961822052
0.5403444946759974,0.22565440935612235,,,,
,,0.6875867904279533,0.562047440559675,,
,,,,0.6168787921214972,0.3273484828934927
0.5442853975549148,0.23124505944766793,,,,
,,0.6864349049588889,0.5895939615222796,,
,,,,0.5983890792734974,0.37529766447636526
0.5102627348251461,0.4885362644804597,,,,
,,0.7017221605757203,0.4228462648323361,,
,,,,0.6170751063443447,0.3218531200625486
0.5439773721859793,0.338052586207385,,,,
,,0.6976578829148354,0.47192040572555316,,
,,,,0.5867216308147105,0.3305249651421427
0.5230820791036116,0.3913187705080272,,,,
,,0.6290423541064647,0.6838628204810323,,
,,,,0.6435592985557146,0.07634848064386934
0.5346498027245301,0.3035258813119486,,,,
,,0.6934062701124352,0.5547935758669926,,
,,,,0.6285797514463694,0.18776353078824648
0.5226740480840713,0.3035984554450539,,,,
,,0.711770926307938,0.2713900628858458,,
,,,,0.5944680318867575,0.4129885223804458
0.5271415889080365,0.3321507368499228,,,,
,,0.7346989262244201,0.1842651221955166,,
,,,,0.6264479334252512,0.08980516341174538
0.5615752370569754,0.1809995858989989,,,,
,,0.7069141165863216,0.5400203958046309,,
,,,,0.6092205660157117,0.22856712250869693
0.5684383812297349,0.17101831842548554,,,,
,,0.7305515398550462,0.29481227347605055,,
,,,,0.637749066301569,0.024551599461304363
0.5204033319345114,0.4552227848664844,,,,
,,0.7260428061391893,0.3673616281582808,,
,,,,0.6261003775228088,0.024528641907481274
0.5097549927326085,0.38942113162224123,,,,
,,0.7120057365056658,0.375208701988913,,
,,,,0.6245627384685959,0.2967258789211449
0.5513389407212606,0.17142919631697917,,,,
,,0.6805851133263936,0.5097383848801664,,
,,,,0.6246429496526296,0.22264336089607673
0.5414510664392878,0.25914874196008253,,,,
,,0.6978843731370556,0.3771507882300493,,
,,,,0.6564238035385968,0.10358277310879394
0.5382895233810392,0.3062040044985054,,,,
,,0.7128549596168485,0.3876433729019453,,
,,,,0.6208975792012342,0.3009236037078702
0.5657982229182477,0.2847307094896907,,,,
,,0.700596010133807,0.4231307402376987,,
,,,,0.6328696291542849,0.055776123266584765
0.5298661298805853,0.34642157907257065,,,,
,,0.6664004351181587,0.6747831413229832,,
,,,,0.636947977702234,0.2255466205670975
