r2_score_train_P1,r2_score_test_P1,r2_score_train_P2,r2_score_test_P2,r2_score_train_P3,r2_score_test_P3,r2_score_train_P4,r2_score_test_P4,r2_score_train_P5,r2_score_test_P5,r2_score_train_P6,r2_score_test_P6,r2_score_train_P7,r2_score_test_P7,r2_score_train_P8,r2_score_test_P8,r2_score_train_P9,r2_score_test_P9
0.6256660463106598,0.33593413049911747,,,,,,,,,,,,,,,,
,,0.8186388046651631,0.4845413009851466,,,,,,,,,,,,,,
,,,,0.6925923193074442,0.3621121545247139,,,,,,,,,,,,
,,,,,,0.883221323925589,0.5687766963491736,,,,,,,,,,
,,,,,,,,0.8956842078992198,0.3733885498102235,,,,,,,,
,,,,,,,,,,0.610015547977943,0.14119840589101385,,,,,,
,,,,,,,,,,,,0.5905124252179529,0.35988348005060533,,,,
,,,,,,,,,,,,,,0.814543215522123,0.4188128390082342,,
,,,,,,,,,,,,,,,,0.8157340219127269,0.3134610949398662
0.6489304734756077,0.26938444038395715,,,,,,,,,,,,,,,,
,,0.822290545890423,0.41748306972903637,,,,,,,,,,,,,,
,,,,0.6951020605348822,0.33093128022512297,,,,,,,,,,,,
,,,,,,0.8771541155056836,0.5303219133348847,,,,,,,,,,
,,,,,,,,0.874367277144509,0.5934161748308969,,,,,,,,
,,,,,,,,,,0.6416420401302498,-0.1375118747501458,,,,,,
,,,,,,,,,,,,0.6120717279542053,0.21816188673218317,,,,
,,,,,,,,,,,,,,0.818633692863261,0.3498500800667297,,
,,,,,,,,,,,,,,,,0.819715103105009,0.3905154149531074
0.6445652545320555,0.2869697392918027,,,,,,,,,,,,,,,,
,,0.8323627166055635,0.4246150209470967,,,,,,,,,,,,,,
,,,,0.6869179384129891,0.305274525686979,,,,,,,,,,,,
,,,,,,0.8921704633866298,0.20713063580503954,,,,,,,,,,
,,,,,,,,0.8965123520352718,0.42742189923905305,,,,,,,,
,,,,,,,,,,0.6375164500416843,-0.43158585546124395,,,,,,
,,,,,,,,,,,,0.6424183977883888,0.2242141161453417,,,,
,,,,,,,,,,,,,,0.8631495583980199,0.22467151633687554,,
,,,,,,,,,,,,,,,,0.8323825959371809,0.3647755070853598
0.6493048595653329,0.21253799687798158,,,,,,,,,,,,,,,,
,,0.7991524653886475,0.4837351626713269,,,,,,,,,,,,,,
,,,,0.6938202269707394,0.4163524689162641,,,,,,,,,,,,
,,,,,,0.906671420635343,-0.12363478449365517,,,,,,,,,,
,,,,,,,,0.885853919175094,0.4983155036175073,,,,,,,,
,,,,,,,,,,0.702065082284453,-0.1473278592908731,,,,,,
,,,,,,,,,,,,0.6128830693029252,0.292675103910348,,,,
,,,,,,,,,,,,,,0.8423950201604866,-0.03779714629700037,,
,,,,,,,,,,,,,,,,0.8324609350341,0.06551845494298658
0.6289952655612461,0.3400560282608046,,,,,,,,,,,,,,,,
,,0.8472244288842954,0.33264396654184114,,,,,,,,,,,,,,
,,,,0.720120631009556,0.16833516834919293,,,,,,,,,,,,
,,,,,,0.8763868853882492,0.6122453540025312,,,,,,,,,,
,,,,,,,,0.8865003718552461,0.6460232873909715,,,,,,,,
,,,,,,,,,,0.6557641667081521,0.06042502527468119,,,,,,
,,,,,,,,,,,,0.6274706619949022,0.08115346999519157,,,,
,,,,,,,,,,,,,,0.8331050008013796,0.27819641183584565,,
,,,,,,,,,,,,,,,,0.8645568801898239,0.026896139482067594
0.6319035340096979,0.3081949443129458,,,,,,,,,,,,,,,,
,,0.8058671325245956,0.4630026905696163,,,,,,,,,,,,,,
,,,,0.7164060973147999,0.13854231121324756,,,,,,,,,,,,
,,,,,,0.8825820477117545,0.31104607956925423,,,,,,,,,,
,,,,,,,,0.9195040357592957,0.3163999186384655,,,,,,,,
,,,,,,,,,,0.6250881383877795,-0.6839236953686973,,,,,,
,,,,,,,,,,,,0.6082067819788859,0.29761961053550134,,,,
,,,,,,,,,,,,,,0.8525146201343039,0.15604136759542508,,
,,,,,,,,,,,,,,,,0.8045582780524859,0.5956677071881976
0.6711720529317078,-0.2544381528303934,,,,,,,,,,,,,,,,
,,0.8100858869845009,0.3619648348024015,,,,,,,,,,,,,,
,,,,0.7105015322855674,0.22048252654371603,,,,,,,,,,,,
,,,,,,0.8598899645207054,0.6398040491401269,,,,,,,,,,
,,,,,,,,0.9279014520041979,0.46370909416128736,,,,,,,,
,,,,,,,,,,0.5987685841414754,0.33775093034065107,,,,,,
,,,,,,,,,,,,0.5936279489942692,0.43865316300658974,,,,
,,,,,,,,,,,,,,0.8613762496460169,0.20588197129737829,,
,,,,,,,,,,,,,,,,0.889975341676935,-0.09394342910594644
0.6426068570553889,0.07162413169612958,,,,,,,,,,,,,,,,
,,0.8099770137085937,0.32130568258321734,,,,,,,,,,,,,,
,,,,0.6965263769216655,0.3219590382399454,,,,,,,,,,,,
,,,,,,0.8662960925728168,0.6825168035736408,,,,,,,,,,
,,,,,,,,0.8761957334914503,0.5190437598891788,,,,,,,,
,,,,,,,,,,0.5737635509936705,0.19453425099063193,,,,,,
,,,,,,,,,,,,0.6430488080573423,0.00045638048640850304,,,,
,,,,,,,,,,,,,,0.8294690494398842,0.3894824562928686,,
,,,,,,,,,,,,,,,,0.8220791684263014,0.35176664888563935
0.651345879596569,0.33274657419360654,,,,,,,,,,,,,,,,
,,0.7920764958726898,0.45042880585363476,,,,,,,,,,,,,,
,,,,0.7218969709074212,0.044525171759212556,,,,,,,,,,,,
,,,,,,0.8814476170249785,0.4158928185945173,,,,,,,,,,
,,,,,,,,0.9068388736334176,0.49191088173604947,,,,,,,,
,,,,,,,,,,0.6358352858202712,0.16016247692752383,,,,,,
,,,,,,,,,,,,0.6195389656045074,0.23067728433653412,,,,
,,,,,,,,,,,,,,0.845646751809641,-1.1532789902952567,,
,,,,,,,,,,,,,,,,0.8202003337682036,0.5621938021319565
0.6537976425263503,0.24117936296119513,,,,,,,,,,,,,,,,
,,0.8172668750010292,0.22059344001973658,,,,,,,,,,,,,,
,,,,0.6687418383824291,0.42089534853344757,,,,,,,,,,,,
,,,,,,0.8755792654049136,0.5895392960241463,,,,,,,,,,
,,,,,,,,0.8904058333781788,0.3520434492534954,,,,,,,,
,,,,,,,,,,0.634515940473245,-0.06223312278278281,,,,,,
,,,,,,,,,,,,0.6129797318282085,0.3657971871553408,,,,
,,,,,,,,,,,,,,0.8187335427086566,0.37544377196616807,,
,,,,,,,,,,,,,,,,0.8179739804513876,0.4648271073002459
0.6414416511106344,0.2950114720511251,,,,,,,,,,,,,,,,
,,0.8636199175423145,0.26477068267512216,,,,,,,,,,,,,,
,,,,0.7025907476576055,0.16027227060939586,,,,,,,,,,,,
,,,,,,0.8956598530012015,0.378108135931018,,,,,,,,,,
,,,,,,,,0.8725553595936576,0.6916853640757752,,,,,,,,
,,,,,,,,,,0.5944001144179043,0.23187340897947373,,,,,,
,,,,,,,,,,,,0.599917928007621,0.32339210397191365,,,,
,,,,,,,,,,,,,,0.8671929373067819,0.11843463525527087,,
,,,,,,,,,,,,,,,,0.8261421832836621,0.19224892582732978
0.6589579275801487,0.22254744485750133,,,,,,,,,,,,,,,,
,,0.8024110405758407,0.4661502015300103,,,,,,,,,,,,,,
,,,,0.6532307249905165,0.5187859466825586,,,,,,,,,,,,
,,,,,,0.8677215301686175,0.5367440588625301,,,,,,,,,,
,,,,,,,,0.8861359593196195,0.5795510017499385,,,,,,,,
,,,,,,,,,,0.6024212823393892,0.18021777051801469,,,,,,
,,,,,,,,,,,,0.6298492379548464,0.1754946807278508,,,,
,,,,,,,,,,,,,,0.8572017399214374,0.337727962914146,,
,,,,,,,,,,,,,,,,0.8357761241129531,0.3296925965442019
0.6506523985508397,0.14929155616768808,,,,,,,,,,,,,,,,
,,0.7873773396993462,0.690297051752961,,,,,,,,,,,,,,
,,,,0.6963846850494287,0.25792017137839707,,,,,,,,,,,,
,,,,,,0.8645023272025673,0.6488249639882491,,,,,,,,,,
,,,,,,,,0.9089842442297473,0.49792892998612315,,,,,,,,
,,,,,,,,,,0.6106068275756212,0.09866436538888046,,,,,,
,,,,,,,,,,,,0.6126447212698581,0.30871280295596426,,,,
,,,,,,,,,,,,,,0.8694884131952484,0.2647338427788316,,
,,,,,,,,,,,,,,,,0.8148737653268969,0.4290155526120992
0.6566919152677364,0.2904984887425518,,,,,,,,,,,,,,,,
,,0.8089596464271424,0.5242945110000057,,,,,,,,,,,,,,
,,,,0.6969389525064451,0.2251986097805765,,,,,,,,,,,,
,,,,,,0.8604624693188836,0.6352815887152921,,,,,,,,,,
,,,,,,,,0.8935833519707276,0.5497216028648435,,,,,,,,
,,,,,,,,,,0.6046861462429227,0.2371180262590179,,,,,,
,,,,,,,,,,,,0.627862727542134,0.24643800621242673,,,,
,,,,,,,,,,,,,,0.8063112040843046,0.4065512424179182,,
,,,,,,,,,,,,,,,,0.8108962685160372,0.4703417801402644
0.6299660561354603,0.3425799676092932,,,,,,,,,,,,,,,,
,,0.8055261051811118,0.5403470709939572,,,,,,,,,,,,,,
,,,,0.6917282542394476,-0.11428540108335628,,,,,,,,,,,,
,,,,,,0.9095845689189852,0.3405387706178983,,,,,,,,,,
,,,,,,,,0.9138670288224224,0.31836672730099924,,,,,,,,
,,,,,,,,,,0.6567984040466006,-1.250530956581104,,,,,,
,,,,,,,,,,,,0.588363890601983,0.37659554889957836,,,,
,,,,,,,,,,,,,,0.8234252581722261,0.43840185988431724,,
,,,,,,,,,,,,,,,,0.8102835854048885,0.27118145101565294
0.623974830578836,0.2622083549546578,,,,,,,,,,,,,,,,
,,0.8095339023873668,0.3806023030847061,,,,,,,,,,,,,,
,,,,0.6745274167422706,0.3769932802954754,,,,,,,,,,,,
,,,,,,0.8970451961990292,0.37237979490661166,,,,,,,,,,
,,,,,,,,0.9078868792107916,0.024943520514880246,,,,,,,,
,,,,,,,,,,0.6785889122115227,-0.3345769344215541,,,,,,
,,,,,,,,,,,,0.5844788924408728,0.3860753909631587,,,,
,,,,,,,,,,,,,,0.8410371711349224,-0.04700457393960944,,
,,,,,,,,,,,,,,,,0.8032312389715357,0.42569390447461486
0.6205256766454412,0.4412581947443577,,,,,,,,,,,,,,,,
,,0.8325434183465164,-0.08771168418635367,,,,,,,,,,,,,,
,,,,0.6926305489038769,0.24185183687179623,,,,,,,,,,,,
,,,,,,0.8917783405871123,0.10749688487938502,,,,,,,,,,
,,,,,,,,0.8867050382742334,0.5723478853235682,,,,,,,,
,,,,,,,,,,0.6387737625267236,0.03074132417765163,,,,,,
,,,,,,,,,,,,0.5793586549907666,0.3947054080331164,,,,
,,,,,,,,,,,,,,0.8188955111786819,0.5276303344093272,,
,,,,,,,,,,,,,,,,0.845413696050089,0.2022318497768062
0.6246154871704381,0.3541866096441256,,,,,,,,,,,,,,,,
,,0.8257888549946202,0.07583730388688137,,,,,,,,,,,,,,
,,,,0.6839022131754002,0.45080528038027257,,,,,,,,,,,,
,,,,,,0.8666700494180285,0.6679358389049033,,,,,,,,,,
,,,,,,,,0.91288737231936,0.3075098764965528,,,,,,,,
,,,,,,,,,,0.6135709645335342,-0.239338482905596,,,,,,
,,,,,,,,,,,,0.6138673015034769,0.20297375508527293,,,,
,,,,,,,,,,,,,,0.842859273929778,0.42142930763118547,,
,,,,,,,,,,,,,,,,0.8736867424188446,0.2089186285919442
0.6241265844254609,0.47426217188686426,,,,,,,,,,,,,,,,
,,0.7971047860219769,0.6243368874549005,,,,,,,,,,,,,,
,,,,0.6753791936791989,0.4436123971116167,,,,,,,,,,,,
,,,,,,0.8861968218125099,0.2966493410752885,,,,,,,,,,
,,,,,,,,0.8571409991365434,0.7621837883832034,,,,,,,,
,,,,,,,,,,0.6177811840169556,-0.1821703671379571,,,,,,
,,,,,,,,,,,,0.648006215559757,-0.12977376470856283,,,,
,,,,,,,,,,,,,,0.860263806488623,0.285880075344518,,
,,,,,,,,,,,,,,,,0.832467945186198,0.3974965004557708
0.6468894715975055,0.07683653552610359,,,,,,,,,,,,,,,,
,,0.8474919103349806,-1.065974421668615,,,,,,,,,,,,,,
,,,,0.6724338472723971,0.37909732236357574,,,,,,,,,,,,
,,,,,,0.8774444960427813,0.5934721469512055,,,,,,,,,,
,,,,,,,,0.8643740219648813,0.7221104710319171,,,,,,,,
,,,,,,,,,,0.6064457213789841,0.030201013159020684,,,,,,
,,,,,,,,,,,,0.577237874780985,0.4585240658585883,,,,
,,,,,,,,,,,,,,0.8581676840102247,-0.03502572899221157,,
,,,,,,,,,,,,,,,,0.7951607981758372,0.6263895888102446
0.6369320999130933,0.344971890029226,,,,,,,,,,,,,,,,
,,0.7856855895986847,0.615163891250055,,,,,,,,,,,,,,
,,,,0.6537420063032391,0.48650609074718787,,,,,,,,,,,,
,,,,,,0.8893581976835992,0.3531716128675464,,,,,,,,,,
,,,,,,,,0.8927134124618378,0.38511000350633473,,,,,,,,
,,,,,,,,,,0.5920103894235176,0.31015048938932754,,,,,,
,,,,,,,,,,,,0.635029624644502,0.09015326054061612,,,,
,,,,,,,,,,,,,,0.7997495478100208,0.4323844182571822,,
,,,,,,,,,,,,,,,,0.8372481017678609,-0.0008424401350919375
0.6180983765808925,0.3849645647213321,,,,,,,,,,,,,,,,
,,0.7929107526530019,0.4495628321841295,,,,,,,,,,,,,,
,,,,0.6839062869805961,0.3713988034175003,,,,,,,,,,,,
,,,,,,0.8777661689992223,0.36444925544171336,,,,,,,,,,
,,,,,,,,0.8807555799357899,0.6419331056898515,,,,,,,,
,,,,,,,,,,0.6104072158717364,-0.35420245015293306,,,,,,
,,,,,,,,,,,,0.6048437525747501,0.24101130295355,,,,
,,,,,,,,,,,,,,0.8040384431149947,0.584026136108803,,
,,,,,,,,,,,,,,,,0.8317851646901206,0.2965001129904944
0.6003986285421585,0.48089119382113543,,,,,,,,,,,,,,,,
,,0.8015377755325932,0.3281951870830443,,,,,,,,,,,,,,
,,,,0.6949259751238134,0.24039947482544022,,,,,,,,,,,,
,,,,,,0.8951920791096722,0.3175405097869939,,,,,,,,,,
,,,,,,,,0.8925888722673735,0.5476372365064536,,,,,,,,
,,,,,,,,,,0.7047739800948098,0.040903386241921025,,,,,,
,,,,,,,,,,,,0.6013019527764196,0.30648118184924267,,,,
,,,,,,,,,,,,,,0.8759113296399351,0.06124416851786607,,
,,,,,,,,,,,,,,,,0.7918985552272918,0.38301601488116555
0.650988651884529,0.18504843996445208,,,,,,,,,,,,,,,,
,,0.8418943201429567,0.3223484121877316,,,,,,,,,,,,,,
,,,,0.7016163860534429,0.2192114317947239,,,,,,,,,,,,
,,,,,,0.8695882823368785,0.510540222350222,,,,,,,,,,
,,,,,,,,0.8935461421688496,0.5429743667921508,,,,,,,,
,,,,,,,,,,0.6452738309263267,-0.9558371999919275,,,,,,
,,,,,,,,,,,,0.6350702348277049,0.1323265584008304,,,,
,,,,,,,,,,,,,,0.8491217134099398,0.3349666530965939,,
,,,,,,,,,,,,,,,,0.8171265988028306,0.19722835869812994
0.6250300657319581,0.42832097460142526,,,,,,,,,,,,,,,,
,,0.8097963707733117,0.5208737065475375,,,,,,,,,,,,,,
,,,,0.6968890983653679,0.2926740079103243,,,,,,,,,,,,
,,,,,,0.8768120610259738,0.6763921345304784,,,,,,,,,,
,,,,,,,,0.8878517305396556,0.5584773950183837,,,,,,,,
,,,,,,,,,,0.6167742740885229,0.25659319418927873,,,,,,
,,,,,,,,,,,,0.6430534188750008,0.2626439711072145,,,,
,,,,,,,,,,,,,,0.8371610812863994,0.02757415869442803,,
,,,,,,,,,,,,,,,,0.8360999099408624,-0.13967343594996873
0.6530474567347164,0.30781724808597355,,,,,,,,,,,,,,,,
,,0.8262801566443232,0.0821357789648498,,,,,,,,,,,,,,
,,,,0.6981414901109813,0.24582741548259235,,,,,,,,,,,,
,,,,,,0.8713680406219859,0.581984071779371,,,,,,,,,,
,,,,,,,,0.8999938517282371,0.5926281765332054,,,,,,,,
,,,,,,,,,,0.6971699235415398,-0.19777614950285338,,,,,,
,,,,,,,,,,,,0.5907249161316949,0.35270874772985383,,,,
,,,,,,,,,,,,,,0.8459464810376139,0.29547515618857734,,
,,,,,,,,,,,,,,,,0.8289089490925846,0.24036868114563825
0.6520215492628675,0.23621832788713215,,,,,,,,,,,,,,,,
,,0.8722144064943973,0.2680069141040262,,,,,,,,,,,,,,
,,,,0.724854567052676,0.301413424353812,,,,,,,,,,,,
,,,,,,0.8788110730300563,0.5807295541401456,,,,,,,,,,
,,,,,,,,0.8815942769497707,0.26700562348269585,,,,,,,,
,,,,,,,,,,0.626434001070814,-0.7113408529859617,,,,,,
,,,,,,,,,,,,0.5794000312256655,0.5060021593277646,,,,
,,,,,,,,,,,,,,0.8077142641015899,0.5422447401389541,,
,,,,,,,,,,,,,,,,0.8393508191068783,0.3375560728132012
0.6362256603850207,0.2638127816503929,,,,,,,,,,,,,,,,
,,0.8236975882117976,0.4401731827339773,,,,,,,,,,,,,,
,,,,0.6792806053581713,0.38881422954219347,,,,,,,,,,,,
,,,,,,0.901187400766954,0.2170061869589004,,,,,,,,,,
,,,,,,,,0.9212614122018897,0.09357124433758401,,,,,,,,
,,,,,,,,,,0.7027049157274687,-0.09725356976633304,,,,,,
,,,,,,,,,,,,0.6078834091446232,0.2962542430564016,,,,
,,,,,,,,,,,,,,0.8207119700925353,0.4568106295489348,,
,,,,,,,,,,,,,,,,0.8166550673176045,0.571732087004978
0.6321224713827904,0.2209334159411115,,,,,,,,,,,,,,,,
,,0.8070865374147695,-0.07863890533252893,,,,,,,,,,,,,,
,,,,0.6928475945284691,0.37711680432939176,,,,,,,,,,,,
,,,,,,0.8746024923666381,0.4206570789635973,,,,,,,,,,
,,,,,,,,0.8956627965985453,0.5337613049341772,,,,,,,,
,,,,,,,,,,0.664289978088206,-0.15416473198555436,,,,,,
,,,,,,,,,,,,0.6102959399409752,0.07819366249856552,,,,
,,,,,,,,,,,,,,0.8100371684611488,0.6922479551450348,,
,,,,,,,,,,,,,,,,0.8063223862744215,0.41649937029855766
0.6767934221904701,0.07576965023328008,,,,,,,,,,,,,,,,
,,0.7916896374664222,0.48311545554346247,,,,,,,,,,,,,,
,,,,0.6801787417675051,0.4021760173926817,,,,,,,,,,,,
,,,,,,0.9348654709586179,0.23361752653295387,,,,,,,,,,
,,,,,,,,0.92360826172618,0.2553443813164361,,,,,,,,
,,,,,,,,,,0.6219023222811757,-0.12674974516707138,,,,,,
,,,,,,,,,,,,0.605095107820665,0.24283485575373798,,,,
,,,,,,,,,,,,,,0.8339225106540297,0.24053841695839517,,
,,,,,,,,,,,,,,,,0.864702664142279,-0.02105221087416287
0.5864663879892389,0.5229360637016582,,,,,,,,,,,,,,,,
,,0.8339652043549615,-0.4367862900901196,,,,,,,,,,,,,,
,,,,0.690408181072436,0.3648136424754166,,,,,,,,,,,,
,,,,,,0.900047472600819,0.29800406451543315,,,,,,,,,,
,,,,,,,,0.9071037834936662,0.5275960427830433,,,,,,,,
,,,,,,,,,,0.6003289840444488,0.043751467359421925,,,,,,
,,,,,,,,,,,,0.6231405215321095,0.22974296445078968,,,,
,,,,,,,,,,,,,,0.8723760951807287,0.3281211917081137,,
,,,,,,,,,,,,,,,,0.809242105330596,0.5684354171727941
0.6544761630749618,0.20438020013396752,,,,,,,,,,,,,,,,
,,0.8141689720656422,0.5874201272198528,,,,,,,,,,,,,,
,,,,0.6945155760796322,0.2567959576300156,,,,,,,,,,,,
,,,,,,0.8561068525680922,0.8088697290876842,,,,,,,,,,
,,,,,,,,0.8773296055686883,0.6447009340569838,,,,,,,,
,,,,,,,,,,0.6464714056285257,-1.6437779935244112,,,,,,
,,,,,,,,,,,,0.6307430476239898,0.21814065071439603,,,,
,,,,,,,,,,,,,,0.8537444234321794,0.09416861106521579,,
,,,,,,,,,,,,,,,,0.848760963862155,-0.3213184977809833
0.6252630334832849,0.36302538506972515,,,,,,,,,,,,,,,,
,,0.8406322524680983,-0.184835408522521,,,,,,,,,,,,,,
,,,,0.6839247900941259,0.15814733293739658,,,,,,,,,,,,
,,,,,,0.880642324593188,0.4619723487058587,,,,,,,,,,
,,,,,,,,0.9073867570814937,0.5115432614257811,,,,,,,,
,,,,,,,,,,0.5847824392325638,0.3934934146308935,,,,,,
,,,,,,,,,,,,0.6113355829002604,0.3082433418532523,,,,
,,,,,,,,,,,,,,0.8288358806464414,0.35355654132628445,,
,,,,,,,,,,,,,,,,0.8241464692694156,0.26925429342442864
0.6165358605529911,0.3427566653517733,,,,,,,,,,,,,,,,
,,0.811463312146824,0.39048818234104343,,,,,,,,,,,,,,
,,,,0.6972781177093921,0.2887132134267174,,,,,,,,,,,,
,,,,,,0.8738240339637202,0.37469068956381424,,,,,,,,,,
,,,,,,,,0.8993197644538602,0.605793602119364,,,,,,,,
,,,,,,,,,,0.6409373334750004,-0.7063728844436628,,,,,,
,,,,,,,,,,,,0.602971609063848,0.3334061184505581,,,,
,,,,,,,,,,,,,,0.7910351071889773,0.6493049183408897,,
,,,,,,,,,,,,,,,,0.8851049410350899,-0.4725795940809001
0.6067800139014624,0.3643648345267142,,,,,,,,,,,,,,,,
,,0.802546634797781,0.681339984969874,,,,,,,,,,,,,,
,,,,0.6958218312973131,0.3679786531044249,,,,,,,,,,,,
,,,,,,0.9242753518202212,-3.3775044933567653,,,,,,,,,,
,,,,,,,,0.8932150398761023,0.6399458672203513,,,,,,,,
,,,,,,,,,,0.6181119359793885,0.12332192109569551,,,,,,
,,,,,,,,,,,,0.6327820477309122,0.20242078995047874,,,,
,,,,,,,,,,,,,,0.820060517209847,0.2931601403442716,,
,,,,,,,,,,,,,,,,0.849657322669642,0.1992716528695253
0.6360316557910262,0.30707658779528024,,,,,,,,,,,,,,,,
,,0.8200514629152739,0.21996558572037583,,,,,,,,,,,,,,
,,,,0.6763917785599604,0.2946088896823018,,,,,,,,,,,,
,,,,,,0.861574403569093,0.7938490021080817,,,,,,,,,,
,,,,,,,,0.897178887264175,0.4510104793738188,,,,,,,,
,,,,,,,,,,0.6409755226570748,0.1499771729221674,,,,,,
,,,,,,,,,,,,0.5692320135154492,0.4218054014886682,,,,
,,,,,,,,,,,,,,0.8260724142720535,0.28679534294146547,,
,,,,,,,,,,,,,,,,0.8289234982119902,0.20336573760176324
0.6256623561297712,0.39329271973967994,,,,,,,,,,,,,,,,
,,0.8353534081400298,-0.09331076414732653,,,,,,,,,,,,,,
,,,,0.7431037245254687,-0.1511882974160268,,,,,,,,,,,,
,,,,,,0.8960361200709956,0.1995556696678331,,,,,,,,,,
,,,,,,,,0.9023725101680622,0.49191016447649605,,,,,,,,
,,,,,,,,,,0.6533470044078075,0.045326647502212825,,,,,,
,,,,,,,,,,,,0.6272767418112525,0.2503722577637242,,,,
,,,,,,,,,,,,,,0.8272651174464661,0.27752790315707665,,
,,,,,,,,,,,,,,,,0.7903570629703343,0.4574460944244082
0.6336256439541144,0.3442142958210057,,,,,,,,,,,,,,,,
,,0.8151792525535506,0.48318664214958507,,,,,,,,,,,,,,
,,,,0.6669468102257033,0.43323681958827087,,,,,,,,,,,,
,,,,,,0.8782289315829245,-0.42663991586899086,,,,,,,,,,
,,,,,,,,0.9176020330974105,0.26692370293489476,,,,,,,,
,,,,,,,,,,0.6123402404071764,-0.19850456406868155,,,,,,
,,,,,,,,,,,,0.5992208821197405,0.24053344902166862,,,,
,,,,,,,,,,,,,,0.8291928439708823,0.2332439012323374,,
,,,,,,,,,,,,,,,,0.8352297459977848,0.1915718399366424
0.6452331170890949,0.2828805487083388,,,,,,,,,,,,,,,,
,,0.7917604801317918,0.4202031889300829,,,,,,,,,,,,,,
,,,,0.7515800570585589,-0.026582693174841188,,,,,,,,,,,,
,,,,,,0.8751186126649054,0.3702883311924797,,,,,,,,,,
,,,,,,,,0.9180359139367106,0.24304036635982462,,,,,,,,
,,,,,,,,,,0.6302181670115209,-0.5222461351799177,,,,,,
,,,,,,,,,,,,0.6001838659900585,0.29039794794057705,,,,
,,,,,,,,,,,,,,0.8489300258391097,0.30634637582452096,,
,,,,,,,,,,,,,,,,0.7976590269133077,0.4669384746335906
0.6626751017695885,0.029082606810950096,,,,,,,,,,,,,,,,
,,0.7939868470086334,0.4484943901476134,,,,,,,,,,,,,,
,,,,0.7202226105045901,0.12602571270997287,,,,,,,,,,,,
,,,,,,0.8986990386593743,0.12307957932259128,,,,,,,,,,
,,,,,,,,0.9213942507367392,0.0006564685497080225,,,,,,,,
,,,,,,,,,,0.6355191007658321,-0.27430356894551644,,,,,,
,,,,,,,,,,,,0.62328747714924,0.18494678919659435,,,,
,,,,,,,,,,,,,,0.8290529155781605,0.08635260612126483,,
,,,,,,,,,,,,,,,,0.818484254011761,-0.9185963417256684
0.6570289197220294,0.20591025814297825,,,,,,,,,,,,,,,,
,,0.7988543993403265,0.44330406189923655,,,,,,,,,,,,,,
,,,,0.6747596495330465,0.49048544031848806,,,,,,,,,,,,
,,,,,,0.8858737314170244,0.503203285180269,,,,,,,,,,
,,,,,,,,0.8694646290685563,0.5769530628211701,,,,,,,,
,,,,,,,,,,0.681373337783264,0.024871891180714645,,,,,,
,,,,,,,,,,,,0.6029340678438182,0.3652058314934693,,,,
,,,,,,,,,,,,,,0.8441587342821353,0.15392235845358426,,
,,,,,,,,,,,,,,,,0.8480070545546188,0.10969439072155107
0.652879203958997,0.20489884720015683,,,,,,,,,,,,,,,,
,,0.8337213335785824,0.30882404188046775,,,,,,,,,,,,,,
,,,,0.6924255867651921,0.3275222649451308,,,,,,,,,,,,
,,,,,,0.918385082099585,-0.03878879210307917,,,,,,,,,,
,,,,,,,,0.8906226479590533,0.6574282452224409,,,,,,,,
,,,,,,,,,,0.6143120557577967,-0.199963384510506,,,,,,
,,,,,,,,,,,,0.6124669071047835,0.33968845275861836,,,,
,,,,,,,,,,,,,,0.828303146134357,0.3605975016265802,,
,,,,,,,,,,,,,,,,0.8319042261389966,0.3723726094575941
0.634597636561633,0.3002518915397403,,,,,,,,,,,,,,,,
,,0.8020544270419904,0.5990583529840524,,,,,,,,,,,,,,
,,,,0.6554437642599789,0.5279323130929108,,,,,,,,,,,,
,,,,,,0.8916955413959147,0.37363743456527776,,,,,,,,,,
,,,,,,,,0.9227808515842861,0.07225642224949946,,,,,,,,
,,,,,,,,,,0.613189962822819,-0.6450659339182345,,,,,,
,,,,,,,,,,,,0.6083128937786617,0.2558259076711614,,,,
,,,,,,,,,,,,,,0.808470920246596,0.562401567911057,,
,,,,,,,,,,,,,,,,0.8310748792943947,0.35421112861056914
0.6724450909287127,0.07804307676995681,,,,,,,,,,,,,,,,
,,0.8117310652697975,0.37447603310475985,,,,,,,,,,,,,,
,,,,0.6595133260908341,0.4104681224695774,,,,,,,,,,,,
,,,,,,0.8722082779852458,0.5995934102495927,,,,,,,,,,
,,,,,,,,0.9065586148836622,0.4994373694243236,,,,,,,,
,,,,,,,,,,0.6287017788426001,-0.2743315366332275,,,,,,
,,,,,,,,,,,,0.5830027942462049,0.4232963897472094,,,,
,,,,,,,,,,,,,,0.8383270125256415,0.297078421331458,,
,,,,,,,,,,,,,,,,0.845285571320592,0.18941913290424284
0.6353912925145775,0.3326210699022143,,,,,,,,,,,,,,,,
,,0.8421301234372625,0.29470502777995844,,,,,,,,,,,,,,
,,,,0.6900575554983699,0.21812578446541153,,,,,,,,,,,,
,,,,,,0.8950288815762992,0.4967480575215555,,,,,,,,,,
,,,,,,,,0.884992317446369,0.5978922934197024,,,,,,,,
,,,,,,,,,,0.622284670855494,-0.45068433300416255,,,,,,
,,,,,,,,,,,,0.6236396607914848,0.22286270634793204,,,,
,,,,,,,,,,,,,,0.8597624536851413,0.05819118709401805,,
,,,,,,,,,,,,,,,,0.8207577577667383,0.44554763677073106
0.6552129995931808,0.03735218331890977,,,,,,,,,,,,,,,,
,,0.8436934340006995,0.266455114742316,,,,,,,,,,,,,,
