r2_score_train_0,r2_score_test_0,r2_score_train_1,r2_score_test_1,r2_score_train_2,r2_score_test_2
,,,,0.5360743311449911,0.6711023780911195
0.4841887489625855,0.5720463010571859,,,,
,,0.6651594935100206,0.5381740999002635,,
,,,,0.5716859643072824,0.5817465930382348
0.5091570737656685,0.4402248687797143,,,,
,,0.6275178351259536,0.6755153053617673,,
,,,,0.5973661484468706,0.4071349937932292
0.5007467495121596,0.4939181885534842,,,,
,,0.6351162651662382,0.6498957508249297,,
,,,,0.5561107000589188,0.669665860442771
0.5010172379309744,0.4849101582459492,,,,
,,0.6440286139930113,0.6159387477795114,,
,,,,0.5865881788242565,0.5133359210990364
0.5447180220434282,0.295124634879097,,,,
,,0.6450994523902625,0.5782313996967201,,
,,,,0.5573504036579863,0.6350006693361769
0.4984497415289302,0.4921726180498734,,,,
,,0.6623469971873914,0.5360665426916186,,
,,,,0.618505116604826,0.4462114212800243
0.4868953485765966,0.5493306239031717,,,,
,,0.6195965821923259,0.7358146496983995,,
,,,,0.6224672672437164,0.4226751164672342
0.4983724176193027,0.501586372733076,,,,
,,0.6300601302765524,0.6829186085691727,,
,,,,0.5836056931859418,0.5243368054219051
0.5378428343130587,0.3984134202577868,,,,
,,0.6423071933105282,0.6265601291010474,,
,,,,0.6005092546836903,0.4754343344701089
0.5503258289567962,0.1428437533818456,,,,
,,0.644060214201339,0.6035341825446285,,
,,,,0.5530555992293582,0.6057617492916356
0.4940300810593178,0.5214522633432139,,,,
,,0.6319490096928462,0.6669565298893957,,
,,,,0.5853111215625224,0.5235385895965112
0.5166148823250782,0.4235064809380661,,,,
,,0.6673390620989565,0.5090714407210184,,
,,,,0.5903952366379691,0.5120161645691024
0.473349583206055,0.5824656543371538,,,,
,,0.6313268858814924,0.6701738375557276,,
,,,,0.5623431393408909,0.5999244204589416
0.513086283717116,0.4106110989093545,,,,
,,0.6759174294078395,0.1244383156528148,,
,,,,0.6155673974730771,0.2845888436836886
0.527683914942664,0.3593255344599974,,,,
,,0.6443930626281074,0.5890483411789299,,
,,,,0.5703371325412763,0.6165685129351295
0.5234676723096436,0.3520430537992273,,,,
,,0.6523828858898142,0.5854130942720575,,
,,,,0.5603943377095246,0.6422455020069466
0.5175075826124731,0.4163939292366331,,,,
,,0.6525121329581244,0.5503278754672835,,
,,,,0.543918693558931,0.6847461808191557
0.4934028517430904,0.52471143367233,,,,
,,0.6037304074813057,0.733470773585086,,
,,,,0.5766881710894829,0.544769434395156
0.506706734469476,0.4448462501228961,,,,
,,0.6631702911344298,0.5676152034209977,,
,,,,0.5738188845013001,0.56704769406748
0.515007859558579,0.4153313627364957,,,,
,,0.6823945754494574,0.4451261985367175,,
,,,,0.5624213259171873,0.6003937809408053
0.497045024409301,0.4987711919758211,,,,
,,0.6017213044345853,0.7680996277263492,,
,,,,0.5627613546604526,0.5974048435775461
0.5026049184142485,0.4663894974011684,,,,
,,0.6507653623945205,0.5914043781541898,,
,,,,0.6111312305870902,0.3951461011190434
0.521266417764874,0.381526357231559,,,,
,,0.6446190493789001,0.6162457574043013,,
,,,,0.5641954833751166,0.5791685767387502
0.4852005381121523,0.5724746031510839,,,,
,,0.5998428206193018,0.7545594445930611,,
,,,,0.5995770753812055,0.1869033031636353
0.5073112614081468,0.4425002498572893,,,,
,,0.6370707228772594,0.640567765193077,,
,,,,0.5871293118410268,0.4997929768927892
0.5399208460266207,0.3734144488412961,,,,
,,0.6544690738792165,0.5824758601008788,,
,,,,0.5810974832927818,0.5276294139280384
0.4844292910686159,0.5869671100192924,,,,
,,0.684000388566381,0.4066982342900341,,
,,,,0.536195018796745,0.6649721951549399
0.4617992122263658,0.6031108158256953,,,,
,,0.6464940296967452,0.6034972201105779,,
,,,,0.6162420049769652,0.3487805613972452
0.5036408447286207,0.4646236264052882,,,,
,,0.6328505019364359,0.6524756546684085,,
,,,,0.6188883188979933,0.3602882969307799
0.4926559901688845,0.5422456667164144,,,,
,,0.6502011999301935,0.5608553956256275,,
,,,,0.5277826591777179,0.7177073432346248
0.4880209297456415,0.541393863963968,,,,
,,0.6152851983387893,0.6909141510359637,,
,,,,0.5927983613719003,0.4985219334734816
0.5048990489895163,0.4833401327217552,,,,
,,0.6402338387670001,0.6333558522742584,,
,,,,0.5527935175791507,0.6353912810155513
0.4935039764335968,0.5122645399056098,,,,
,,0.6100984723117924,0.7208024588549571,,
,,,,0.5962770093500986,0.4930196448259075
0.5095961350381846,0.4366209864381429,,,,
,,0.6320016995523776,0.6777987838460833,,
,,,,0.5645958050825917,0.6054478344058383
0.4931462470304115,0.5267036492493955,,,,
,,0.6225023145936366,0.6765065906807852,,
,,,,0.6280809491636464,0.3339312075937984
0.5128524120382008,0.4268384681556826,,,,
,,0.6179895715267114,0.709619552003177,,
,,,,0.5800921817672904,0.5628088190936487
0.5420330812088008,0.2273902198978846,,,,
,,0.6310152078749607,0.6679109677754014,,
,,,,0.6019332125530549,0.3979671609198585
0.5168841340081023,0.4140468376715931,,,,
,,0.7046921186673868,0.4116367950123316,,
,,,,0.6461192954461378,0.3153166154262106
0.4876018822812641,0.4973160597810409,,,,
,,0.6298074130950917,0.6862764492721277,,
,,,,0.5977112715962847,0.4855750113658289
0.5100304862434266,0.4401091306746222,,,,
,,0.6276390465735144,0.6570429331678813,,
,,,,0.6098463221058277,0.4186925891241534
0.5063291520345092,0.4678283330906129,,,,
,,0.6497269689520397,0.6064070097123938,,
,,,,0.5633074137770283,0.598516196726365
0.5242042090643,0.3312840710354622,,,,
,,0.6426717033029672,0.6266972672540074,,
,,,,0.5924794734721965,0.4103105727927446
0.524037240882865,0.4062879206082954,,,,
,,0.6454476651598862,0.6182530549534154,,
,,,,0.5879455126168451,0.528309175613494
0.4772673630464706,0.6200137231622698,,,,
,,0.6334727078836029,0.6565293366276514,,
,,,,0.5886819005314518,0.5069428397505225
0.4802268297033967,0.5634572408970916,,,,
,,0.616363593421138,0.6810533364081204,,
,,,,0.5511703841949321,0.6747759229106738
0.5283724942860948,0.3429879004598747,,,,
,,0.6318330430219546,0.6752588455083527,,
,,,,0.5601914238723357,0.6615966000813416
0.5424784213038728,0.3141613656025145,,,,
,,0.616999672893038,0.7189370804692198,,
,,,,0.5777327160167074,0.5538627247652359
0.5015687766755718,0.4893999094310387,,,,
,,0.6522550282770239,0.5921623653560957,,
,,,,0.571499240771306,0.5929034435550118
0.5237704633196189,0.3638694349354368,,,,
,,0.6396021421801686,0.6383514875413404,,
,,,,0.6021226813523646,0.3333563312081067
0.5118651248956554,0.4590233144265292,,,,
,,0.616283194895344,0.6867708539948318,,
,,,,0.558177768357121,0.6180493465000969
0.5146837934326958,0.4185495812367661,,,,
,,0.6753560496019351,0.4396898398431524,,
,,,,0.5624547266332183,0.6214936321444389
0.4953701385345403,0.5445245057410789,,,,
,,0.627734805586573,0.686954474007849,,
,,,,0.5760766001562303,0.5775716086818533
0.5309837501131334,0.3171216133074314,,,,
,,0.6271192035133619,0.6821811612747052,,
,,,,0.5658274908478503,0.5977837741164711
0.5019159255885297,0.4938227874780522,,,,
,,0.6429803899604903,0.6251123685726445,,
,,,,0.5613884412487407,0.6283332911247054
0.5034620469290445,0.4815678085065827,,,,
,,0.6357735029456196,0.6570675083968993,,
,,,,0.5922902583647487,0.5091000353476819
0.5203992843346397,0.4100737245631316,,,,
,,0.6209804975007046,0.7096481469614913,,
,,,,0.6062744460394112,0.4146750108364649
0.4899106069582447,0.5408649629407318,,,,
,,0.6511202450832081,0.5961733186278101,,
,,,,0.6416038987196274,0.2412411128506085
0.5206122236082295,0.4063056078958117,,,,
,,0.6324422496235951,0.65087732252635,,
,,,,0.5768546064582298,0.5564503808954404
0.4890486846376045,0.5638961364374542,,,,
,,0.6521703357419532,0.5895835102760953,,
,,,,0.5612335586568529,0.6093332283637771
0.510577761773563,0.452738301448904,,,,
,,0.6562611310595357,0.4957330000957342,,
,,,,0.6070139707825679,0.4597863938512516
0.5375470208778552,0.2965098577203501,,,,
,,0.6238076270056392,0.6768737437660501,,
,,,,0.5791697059412055,0.5474551016537526
0.4959411382694972,0.5176869833372435,,,,
,,0.6299667912758884,0.6804450808930983,,
,,,,0.5546559756772431,0.6448500401728837
0.491095190571639,0.5248347123787053,,,,
,,0.6441910812717178,0.6107279820869589,,
,,,,0.6045016474426745,0.4320324580703709
0.496137922764399,0.5107096711762149,,,,
,,0.6461301926024539,0.609996928965764,,
,,,,0.6050116914777534,0.3440520564981831
0.5144226405018713,0.4371649605787616,,,,
,,0.6875325821970217,0.2492402146708309,,
,,,,0.610305128667568,0.4200385041691623
0.4991704217330169,0.5139302314406912,,,,
,,0.6916726576869421,0.4295455710475452,,
,,,,0.5871217438624736,0.5311116712982816
0.5506301648234146,0.3161290352270248,,,,
,,0.666792357523962,0.5635076399393453,,
,,,,0.5730889369232282,0.5587423522503828
0.5235867516720396,0.4000878968744623,,,,
,,0.6263723316393224,0.7048283015146628,,
,,,,0.5723415467661999,0.5719857271729795
0.541151670348818,0.1966782698845142,,,,
,,0.638079880153496,0.6455194540535797,,
,,,,0.6105944085722078,0.4006748115836028
0.505607768753727,0.4835962907158165,,,,
,,0.6307921984926472,0.6616872452235419,,
,,,,0.609023266101629,0.4283504978995859
0.5054592110349776,0.4815850237663394,,,,
,,0.6653508821227119,0.4953158241209533,,
,,,,0.5950425102689976,0.5113621081531481
0.4728622060843931,0.6256669471894325,,,,
,,0.6354618658811915,0.6650993782786283,,
,,,,0.5631131962735347,0.5963007960202352
0.5094824119914825,0.4222454403487002,,,,
,,0.6394417435457076,0.6390168732148441,,
,,,,0.5453660955725502,0.6590811824403144
0.5189153769528501,0.3373600088283984,,,,
,,0.6095061001482196,0.6885148002232426,,
,,,,0.6110460768819697,0.2688761287368357
0.5564863824730288,0.2493248764031124,,,,
,,0.6226218931090007,0.705835839572416,,
,,,,0.6214919909761064,0.3581366751911712
0.510798617485128,0.4614956212193574,,,,
,,0.6364009707777298,0.637741481750937,,
,,,,0.5623647658736337,0.6025698558802066
0.4835151992362986,0.5673897025776694,,,,
,,0.6815354302880393,0.3075837050161454,,
,,,,0.579677126610382,0.5593844402594605
0.5540664824024146,0.2786143916376676,,,,
,,0.6500933985685663,0.5822376423202009,,
,,,,0.6258852413598546,0.3958136177983612
0.5009699059936223,0.4912681339375312,,,,
,,0.6755769111096264,0.4192877134430609,,
,,,,0.5838820036582333,0.5335532272301786
0.5176751972982159,0.3869537498060934,,,,
,,0.6444095982185613,0.6166479620575045,,
,,,,0.5920488433635647,0.4978202274157878
0.5060875471870423,0.4678559787158959,,,,
,,0.6438723412370403,0.6271597519295138,,
,,,,0.5769113764460372,0.5414489479580867
0.5219569950898924,0.3092550887840144,,,,
,,0.6646999328085469,0.5338467583684985,,
,,,,0.6073592101351102,0.3181793268296937
0.5119198752924667,0.4523980565341183,,,,
,,0.6539637724662969,0.585957278648229,,
,,,,0.566693981772827,0.602219125405855
0.5105355717063305,0.4374049573202887,,,,
,,0.6473637441793896,0.595189952363589,,
,,,,0.5671908440459832,0.633941894031766
0.4983445062846229,0.4836698613614425,,,,
,,0.6624194269186225,0.5048860892860321,,
,,,,0.607936209088983,0.3723934537360424
0.5426482733670905,0.3028401075545671,,,,
,,0.6559699168722253,0.5651188722226161,,
,,,,0.5364169493989619,0.5749525828487636
0.4968175858314844,0.5255659428282173,,,,
,,0.6258308142295319,0.6991032387811135,,
,,,,0.5738665158180012,0.583874540825728
0.5071807937863029,0.4592003199460402,,,,
,,0.5928233302697745,0.7351297791147944,,
,,,,0.5982248028581587,0.4114937833893834
0.4763710425962638,0.5999224452283057,,,,
,,0.6751150615906272,0.3909147995355763,,
,,,,0.5159858674321267,0.7290950839520707
0.4933168992172864,0.5419150683665888,,,,
,,0.6239536740097287,0.6701567248263578,,
,,,,0.5945139167534544,0.5071409601201624
0.4893031512513196,0.5560116869128366,,,,
,,0.6187198289090065,0.6859659639018847,,
,,,,0.5806424617676991,0.5556475306680768
0.5462673959845412,0.3253136084793658,,,,
,,0.6096983517763561,0.7201344980130815,,
,,,,0.6062279925068292,0.454273745731266
0.5164468639058533,0.4427680255670563,,,,
,,0.6456748305662167,0.6081538027452,,
,,,,0.5503419864217989,0.657907367394908
0.5215873606537271,0.3807732701213674,,,,
,,0.667060396919019,0.5231392324098001,,
,,,,0.5993814249120109,0.435327010542908
0.5087809650659674,0.4138474054542724,,,,
,,0.6431890164175469,0.6278296375587317,,
,,,,0.5796295510972025,0.5045531665017194
0.4984579369112719,0.4959376737331979,,,,
,,0.6442914934194461,0.6245190817637309,,
,,,,0.609933698509371,0.3486971841167723
0.5057840714669546,0.4832113394699017,,,,
,,0.5862413986219892,0.7243808333447921,,
,,,,0.5966251072793509,0.4587439070806094
0.5025610528348445,0.4875590923870219,,,,
,,0.6675044420501499,0.5065238035836305,,
,,,,0.5637710669735526,0.5980140556559265
0.4953635685184726,0.5123553519135216,,,,
,,0.6296600031861417,0.6976680439300869,,
,,,,0.5833898873018586,0.5295287189863971
0.5057958114080447,0.4677418796391915,,,,
,,0.6658792090099814,0.3886593052875964,,
,,,,0.5871493616800223,0.500554298243767
0.4928807062133095,0.5220196865110593,,,,
,,0.6385664690482566,0.642384548380091,,
,,,,0.6213899474413266,0.3361890993949988
0.521865166506514,0.3287065378078997,,,,
,,0.6707341728528098,0.466334938682554,,
,,,,0.5876972036701991,0.5339576837351898
0.5236945805546547,0.4092591515434557,,,,
,,0.6304037197352679,0.6557479122230653,,
,,,,0.5429072103951479,0.6664694616378999
0.54392199602459,0.2858336740659895,,,,
,,0.6251861557937373,0.7139471474185939,,
,,,,0.5784091509841393,0.5697205186285331
0.5133101564462527,0.4358328926235807,,,,
,,0.6943079357214916,0.4200880489648921,,
,,,,0.5495736861751542,0.6141963716842456
0.5136580983181016,0.4570491078401948,,,,
,,0.6394311887585886,0.6315547470063312,,
,,,,0.5800799519418636,0.5489168789981462
0.4763070097568117,0.590871136196879,,,,
,,0.6379399621144534,0.6498677825286575,,
,,,,0.5751497613710634,0.582796698846097
0.5286398277551365,0.3840878785107373,,,,
,,0.5973807331373452,0.7150004787497275,,
,,,,0.5544890147270893,0.6581427375788755
0.5582838150407272,0.1948597555909239,,,,
,,0.6325920745434348,0.6573991781585216,,
,,,,0.5629043057865278,0.6146006679781675
0.4952465938882087,0.51594549788728,,,,
,,0.6445972030278031,0.621123913705879,,
,,,,0.5593975086247962,0.6527674929529937
0.5045091305595043,0.4717647909980071,,,,
,,0.6662950858267995,0.4288541905540038,,
,,,,0.5840886949748532,0.5350701062770961
0.4904902366769933,0.5421998769366254,,,,
,,0.6490031331633483,0.5666790597315644,,
,,,,0.5999090835153612,0.4378785162500548
0.5252832742300626,0.3681783192544438,,,,
,,0.6516693305317356,0.5883835651583059,,
,,,,0.5635312948842636,0.6178543330568508
0.497976650161327,0.522189802716563,,,,
,,0.6399522325251181,0.623818085448347,,
,,,,0.5581836500419053,0.6404459943486618
0.5242873842087794,0.3561119632380749,,,,
,,0.6520837447463399,0.5268064167425018,,
,,,,0.6034662260055246,0.3974864048712949
0.5222844032256152,0.4063237221095264,,,,
,,0.65633585784644,0.5231166058592782,,
,,,,0.5990692716570866,0.4100000832424484
0.4806884083688486,0.6084015748669431,,,,
,,0.6453032031910495,0.6036397524080205,,
,,,,0.555628031144972,0.6399619500781637
0.5233134934107664,0.415342822240631,,,,
,,0.6330651472046753,0.6563964880375928,,
,,,,0.5688066106224116,0.6119339631475231
0.5145826054833049,0.4125383219581197,,,,
,,0.6689535463720171,0.4599065842827001,,
,,,,0.5841807508221992,0.5383081328963746
0.5081533439965737,0.4725921429743011,,,,
,,0.6604616449419605,0.4987070959144593,,
,,,,0.58187007051449,0.5365983831953677
0.4976525856749548,0.5028185984859934,,,,
,,0.6612992632570798,0.4945026010514919,,
,,,,0.5888286896665742,0.4248186366272742
0.523331106375301,0.3859944561247164,,,,
,,0.6833105709320404,0.4956136131415378,,
,,,,0.5906726210545881,0.4926591585201111
0.5324728704317542,0.3675874420489643,,,,
,,0.6221150429564997,0.6830589465650581,,
,,,,0.575964215629079,0.5499847969823544
0.4998124676765244,0.4959019563368357,,,,
,,0.6653729208433978,0.5474414106559158,,
,,,,0.6087164257194912,0.4133800558200642
0.5152379068581783,0.4413548996750943,,,,
,,0.6661718724498558,0.5112518996260467,,
,,,,0.59834288579556,0.5022972112700081
0.4928071337522892,0.5299316334146763,,,,
,,0.6158456122640218,0.6961759086587302,,
,,,,0.5808259892560281,0.5429728033790222
0.5157729971516447,0.4081839428268203,,,,
,,0.6247860707906958,0.7024844793621547,,
,,,,0.6186161744442483,0.3219044936410705
0.5154333608780082,0.4207827247588804,,,,
,,0.6350058159714338,0.6530252253090667,,
,,,,0.5536354736684113,0.6264555363954336
0.5047028239677799,0.4790982315077438,,,,
,,0.6089166163659077,0.7469626428471696,,
,,,,0.6374249695677718,0.2818617621800733
0.5041223209003236,0.4934265740218067,,,,
,,0.6275761107805611,0.6833044337129278,,
,,,,0.6020766877622519,0.3886016490648779
0.4932878701611251,0.524553634936145,,,,
,,0.6557068618149915,0.5503740376387438,,
,,,,0.5866433267047789,0.499539571623676
0.5209981904357561,0.4289878811889703,,,,
,,0.6494330363713783,0.596566320691077,,
,,,,0.6110554614698205,0.4410679470310398
0.5078720504411322,0.4684439926554943,,,,
,,0.60646278445403,0.7072955750594099,,
,,,,0.6371591121785284,0.3380741981550418
0.519037071513835,0.428160060152903,,,,
,,0.6436043610720801,0.6089106767119923,,
,,,,0.589884650223288,0.4887666930747696
0.5132236467675482,0.3965835937090823,,,,
,,0.6211504507632075,0.6792249895306721,,
,,,,0.5671760662296514,0.5906221951302599
0.4855875206847708,0.5688383968444124,,,,
,,0.6868510220608848,0.4617762997683218,,
,,,,0.580525815400003,0.5453003234849695
0.5109689938147574,0.4459047069712226,,,,
,,0.6421991557015967,0.6116040391179399,,
,,,,0.585878031579925,0.5233530311296908
0.506209135037584,0.4709144465677735,,,,
,,0.6328881588336509,0.6751716126373983,,
,,,,0.5951056625325009,0.4203693779266759
0.4840436095840699,0.587862924138541,,,,
,,0.6958110424609905,0.4697566319660811,,
,,,,0.5627631228401503,0.607670445905587
0.5364775017627255,0.2697551499498445,,,,
,,0.6590605318314552,0.4738479874908787,,
,,,,0.5487882140815736,0.7206893513912404
0.5148209236679266,0.4228402274594278,,,,
,,0.6076869317157982,0.765827275579303,,
,,,,0.5643329782363649,0.6201154151478518
0.5352158072243,0.2500488523288414,,,,
,,0.6423137121910065,0.6262394903223361,,
,,,,0.5932489183838006,0.5164003389463725
0.4630931309158809,0.609337134676345,,,,
,,0.6563355017061289,0.4662898289975299,,
,,,,0.5951989933599613,0.4869035317360922
0.4986463730665602,0.5017144829303208,,,,
,,0.6282597978502474,0.7119035571264599,,
,,,,0.5364548048715467,0.679142181234114
0.4924992317710228,0.5049218116375951,,,,
,,0.6315650507290205,0.6723261454974578,,
,,,,0.5835330891266168,0.5176542402117956
0.5173688751073924,0.4186316128006021,,,,
,,0.6431482236480939,0.6232527993515173,,
,,,,0.5904694743038337,0.4109426595777391
0.4913422444352424,0.5330691840284302,,,,
,,0.647073546117063,0.6137056992160977,,
,,,,0.5684289623939813,0.5691175467596108
0.4976089572152561,0.510886719178236,,,,
,,0.6492428943686328,0.5496318541989005,,
,,,,0.5162747054943329,0.7068070992657531
0.5011386079182824,0.4974448396611477,,,,
,,0.6124629636993839,0.7153537236634998,,
,,,,0.6037437582725489,0.4480954229225049
0.5234677693515752,0.3933633706126853,,,,
,,0.6598739399838733,0.5577072744302731,,
,,,,0.5708206504101392,0.5837836645239478
0.5414564582056849,0.3528657757770462,,,,
,,0.6435198783216993,0.604042935652666,,
,,,,0.6020832257823141,0.424231054789945
0.5437912750244428,0.3342858947753796,,,,
,,0.6347809125619892,0.627462199882558,,
,,,,0.6054037410620793,0.4872019972404492
0.5009640782955191,0.4753803484069481,,,,
,,0.6860931687172802,0.4904366404897264,,
,,,,0.5758564721280821,0.5754095885763603
0.505587001405906,0.4791828334042595,,,,
,,0.6737369268687121,0.5046032603092934,,
,,,,0.589822054165426,0.4901268449161797
0.4944435131588458,0.5124165803384424,,,,
,,0.6543957396499545,0.5605607872197393,,
,,,,0.575644717468317,0.5747356319780543
0.4841321479197359,0.5434028790862401,,,,
,,0.6131719296975797,0.7208056272608856,,
,,,,0.593145960924141,0.488754911033896
0.5172525093507756,0.438379436140089,,,,
,,0.6510994923400942,0.5495071280336439,,
,,,,0.5673690379882723,0.5916884567644018
0.5188072957686704,0.427133999632162,,,,
,,0.6322472220244668,0.6637577979546783,,
,,,,0.5494729467929885,0.6202180597627163
0.5040970090211061,0.4860280315175148,,,,
,,0.6284436612917648,0.6793827486599802,,
,,,,0.5993216687479488,0.4519065139605164
0.5050690789161731,0.4911055771436727,,,,
,,0.6293445115176022,0.6680951802819088,,
,,,,0.6126962764739456,0.2839771585791176
0.5373384849895078,0.3613351964482527,,,,
,,0.6547909115961374,0.509371606829659,,
,,,,0.5766316410726917,0.5448909955390988
0.5197875401064865,0.4155965600607069,,,,
,,0.6467350151668131,0.6082605647113906,,
,,,,0.6008784561936791,0.3884956753060838
0.5482770371520698,0.2600743559149125,,,,
,,0.6774288210473938,0.3626598217366777,,
,,,,0.594662997519087,0.4640567361127065
0.4844741958692773,0.5403583465980666,,,,
,,0.647652607379712,0.5920014260905908,,
,,,,0.5891379671237356,0.5263652516321253
0.5131636755273408,0.4180330870333282,,,,
,,0.6426234650294755,0.6266829397964437,,
,,,,0.5880529259617104,0.3897768267516036
0.4723281584748782,0.6000900566923385,,,,
,,0.6265291204187362,0.6947094219076158,,
,,,,0.5950716253388533,0.4835672613084051
0.5296664052048226,0.3511111399144524,,,,
,,0.6349124321160222,0.6594599282663405,,
,,,,0.6252868201076957,0.3110642633311756
0.5184906924615562,0.438696749825979,,,,
,,0.6576775390317137,0.5525272894040356,,
,,,,0.5789985162077774,0.5597158099656032
0.5608604355756797,0.242812419593401,,,,
,,0.6459054440228654,0.6046070282096558,,
,,,,0.6233341957964009,0.3852456217359142
0.4869696685504513,0.5765978272701267,,,,
,,0.6416414344866469,0.6185466853747696,,
,,,,0.6196028385270465,0.2167482289114437
0.5223894352407322,0.4087106299545026,,,,
,,0.652137109397084,0.5765344386784022,,
,,,,0.5458170590653828,0.640561484212993
0.5454455248935485,0.3414166824276005,,,,
,,0.6523520271703824,0.5465214885591991,,
,,,,0.6035425346477197,0.4947024623399566
0.5188670767384347,0.434510372996006,,,,
,,0.6351358128048732,0.6372758856345309,,
,,,,0.5791457698858562,0.5257642689471482
0.5089105365158835,0.4403554401693215,,,,
,,0.6431643776454257,0.6041954283254141,,
,,,,0.6022106800346428,0.348813452656774
0.5106336765708044,0.4441800061124049,,,,
,,0.7011866880356254,0.3559543474659655,,
,,,,0.5904060442112018,0.4898911180358301
